kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence dsmem_latency
readshare.1.sm_90.ptx 159 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 32 : 8448 46464 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 150 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 151 : 32768 851968 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 161 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 34 : 8448 50688 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 152 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 153 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 123 : 64 384 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 154 : 32768 1474560 0 0 0 1024 1024 0 0 0 
readshare.1.sm_90.ptx 124 : 64 384 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 164 : 32768 196608 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 37 : 8448 320 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 155 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 39 : 8384 41920 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 30 : 8448 38016 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 157 : 32768 851968 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 127 : 64 576 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 40 : 8384 50304 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 31 : 8448 54912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 158 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 141 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 142 : 32768 1604864 128 0 0 1024 1024 0 0 0 
readshare.1.sm_90.ptx 47 : 105438 632628 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 165 : 32768 163520 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 48 : 105438 526535 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 143 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 144 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 145 : 32768 851968 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 146 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 29 : 8448 29568 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 156 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 33 : 8448 50688 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 160 : 32768 1474560 0 0 0 1024 1024 0 0 0 
readshare.1.sm_90.ptx 35 : 8448 50688 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 162 : 32768 294912 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 36 : 8448 50688 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 163 : 32768 327680 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 41 : 8384 41265 0 0 0 0 0 0 131 0 
readshare.1.sm_90.ptx 168 : 64 384 0 0 0 0 0 0 0 0 
readshare.1.sm_90.ptx 169 : 64 320 0 0 0 0 0 0 0 0 
