kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence dsmem_latency
special_share_icccflagdata.1.sm_90.ptx 253 : 1 6 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 126 : 2 18 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 68 : 2 14 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 127 : 2 14 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 89 : 2 0 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 216 : 1 4 0 0 0 1 1 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 69 : 2 8 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 128 : 2 16 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 197 : 1 5 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 70 : 2 10 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 129 : 2 12 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 71 : 2 12 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 257 : 1 5 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 130 : 2 12 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 131 : 2 12 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 259 : 1 6 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 132 : 2 12 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 133 : 2 12 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 137 : 2 5 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 267 : 1 574 32 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 140 : 1 45 0 0 0 1 1 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 85 : 2 1153 64 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 212 : 1 6 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 213 : 1 6 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 87 : 2 10 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 214 : 1 9 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 91 : 2 12 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 218 : 1 5 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 93 : 2 5 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 220 : 1 4 0 0 0 1 1 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 222 : 1 0 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 98 : 1 5 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 225 : 1 4 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 226 : 1 6 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 142 : 1 6 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 227 : 1 5 0 0 0 0 0 0 0 0 
special_share_icccflagdata.1.sm_90.ptx 149 : 1 5 0 0 0 0 0 0 0 0 
