kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence dsmem_latency
nocluster.1.sm_90.ptx 3780 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3769 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3768 : 512 157952 0 0 0 64 16 0 0 0 
nocluster.1.sm_90.ptx 3766 : 512 4640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3763 : 256 1536 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3495 : 1 5 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3494 : 1 6 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3493 : 1 254 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 3492 : 1 9 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3490 : 256 1275 0 0 0 0 0 0 1 0 
nocluster.1.sm_90.ptx 3489 : 256 1280 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3486 : 512 1344 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3485 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3484 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3483 : 512 2048 0 0 0 64 16 0 0 0 
nocluster.1.sm_90.ptx 3482 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3481 : 512 4640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3480 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3479 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3478 : 512 3616 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3477 : 512 5024 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3476 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3475 : 512 4640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3474 : 512 3200 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3473 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3472 : 512 157952 0 0 0 64 16 0 0 0 
nocluster.1.sm_90.ptx 3471 : 512 4672 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3470 : 512 4640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3467 : 256 1536 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3465 : 256 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3464 : 256 1280 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3181 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3180 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3178 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3175 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3171 : 256 1536 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3170 : 256 1312 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3156 : 3584 9824 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3155 : 3584 21504 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3134 : 4096 11072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3027 : 28672 128448 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4649 : 256 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3026 : 28672 172576 0 0 0 0 0 0 0 0 
